user_id,signup_date,engagement_week,retained_users,total_retained_users
15182,"2014-07-02 17:55:00",26,1,1890
15184,"2014-07-02 15:05:00",26,1,1890
15185,"2014-07-02 10:04:00",26,1,1890
15186,"2014-07-02 17:00:00",26,1,1890
15188,"2014-07-02 19:49:00",26,1,1890
15190,"2014-07-02 14:34:00",26,1,1890
15200,"2014-07-02 03:43:00",26,1,1890
15201,"2014-07-02 00:28:00",26,1,1890
15202,"2014-07-02 14:06:00",26,1,1890
15204,"2014-07-02 19:12:00",26,1,1890
15207,"2014-07-02 11:05:00",26,1,1890
15208,"2014-07-02 11:20:00",26,1,1890
15214,"2014-07-02 13:37:00",26,1,1890
15216,"2014-07-02 09:22:00",26,1,1890
15218,"2014-07-02 06:53:00",26,1,1890
15219,"2014-07-02 14:08:00",26,1,1890
15220,"2014-07-02 08:28:00",26,1,1890
15224,"2014-07-02 09:24:00",26,1,1890
15225,"2014-07-02 12:56:00",26,1,1890
15226,"2014-07-02 05:26:00",26,1,1890
15227,"2014-07-02 12:27:00",26,1,1890
15228,"2014-07-02 18:45:00",26,1,1890
15229,"2014-07-02 08:12:00",26,1,1890
15230,"2014-07-02 18:46:00",26,1,1890
15231,"2014-07-02 16:03:00",26,1,1890
15233,"2014-07-02 13:24:00",26,1,1890
15235,"2014-07-02 14:17:00",26,1,1890
15239,"2014-07-02 18:04:00",26,1,1890
15240,"2014-07-02 11:23:00",26,1,1890
15241,"2014-07-02 15:59:00",26,1,1890
15244,"2014-07-02 11:30:00",26,1,1890
15245,"2014-07-02 08:54:00",26,1,1890
15247,"2014-07-02 16:28:00",26,1,1890
15249,"2014-07-02 17:27:00",26,1,1890
15251,"2014-07-02 02:25:00",26,1,1890
15253,"2014-07-03 07:40:00",26,1,1890
15254,"2014-07-03 22:27:00",26,1,1890
15257,"2014-07-03 17:05:00",26,1,1890
15261,"2014-07-03 08:39:00",26,1,1890
15263,"2014-07-03 15:51:00",26,1,1890
15266,"2014-07-03 04:52:00",26,1,1890
15269,"2014-07-03 15:33:00",26,1,1890
15273,"2014-07-03 14:59:00",26,1,1890
15274,"2014-07-03 13:24:00",26,1,1890
15275,"2014-07-03 19:20:00",26,1,1890
15277,"2014-07-03 18:42:00",26,1,1890
15280,"2014-07-03 03:17:00",26,1,1890
15281,"2014-07-03 20:02:00",26,1,1890
15283,"2014-07-03 13:08:00",26,1,1890
15284,"2014-07-03 18:40:00",26,1,1890
15285,"2014-07-03 17:54:00",26,1,1890
15287,"2014-07-03 18:48:00",26,1,1890
15288,"2014-07-03 17:41:00",26,1,1890
15289,"2014-07-03 21:36:00",26,1,1890
15291,"2014-07-03 07:52:00",26,1,1890
15292,"2014-07-03 15:26:00",26,1,1890
15295,"2014-07-03 09:44:00",26,1,1890
15296,"2014-07-03 14:45:00",26,1,1890
15302,"2014-07-03 16:12:00",26,1,1890
15303,"2014-07-03 16:40:00",26,1,1890
15304,"2014-07-03 18:36:00",26,1,1890
15305,"2014-07-03 11:10:00",26,1,1890
15308,"2014-07-03 16:37:00",26,1,1890
15309,"2014-07-03 08:15:00",26,1,1890
15310,"2014-07-03 15:35:00",26,1,1890
15311,"2014-07-03 17:28:00",26,1,1890
15312,"2014-07-03 15:05:00",26,1,1890
15314,"2014-07-03 09:54:00",26,1,1890
15316,"2014-07-03 15:58:00",26,1,1890
15319,"2014-07-04 11:52:00",26,1,1890
15320,"2014-07-04 17:57:00",26,1,1890
15321,"2014-07-04 18:32:00",26,1,1890
15324,"2014-07-04 10:14:00",26,1,1890
15325,"2014-07-04 17:08:00",26,1,1890
15328,"2014-07-04 11:30:00",26,1,1890
15329,"2014-07-04 15:34:00",26,1,1890
15330,"2014-07-04 09:06:00",26,1,1890
15332,"2014-07-04 09:24:00",26,1,1890
15333,"2014-07-04 19:14:00",26,1,1890
15334,"2014-07-04 18:15:00",26,1,1890
15335,"2014-07-04 17:53:00",26,1,1890
15337,"2014-07-04 08:33:00",26,1,1890
15339,"2014-07-04 12:22:00",26,1,1890
15340,"2014-07-04 17:00:00",26,1,1890
15347,"2014-07-04 00:52:00",26,1,1890
15348,"2014-07-04 18:04:00",26,1,1890
15350,"2014-07-04 09:38:00",26,1,1890
15351,"2014-07-04 09:08:00",26,1,1890
15352,"2014-07-04 13:22:00",26,1,1890
15353,"2014-07-04 08:58:00",26,1,1890
15355,"2014-07-04 19:30:00",26,1,1890
15357,"2014-07-04 08:03:00",26,1,1890
15358,"2014-07-04 07:08:00",26,1,1890
15359,"2014-07-04 14:07:00",26,1,1890
15363,"2014-07-04 02:30:00",26,1,1890
15364,"2014-07-04 16:43:00",26,1,1890
15365,"2014-07-04 00:30:00",26,1,1890
15366,"2014-07-04 15:08:00",26,1,1890
15367,"2014-07-04 18:47:00",26,1,1890
15372,"2014-07-04 17:14:00",26,1,1890
15375,"2014-07-04 23:48:00",26,1,1890
15376,"2014-07-04 16:44:00",26,1,1890
15378,"2014-07-04 11:20:00",26,1,1890
15380,"2014-07-04 11:20:00",26,1,1890
15381,"2014-07-04 15:15:00",26,1,1890
15382,"2014-07-05 20:43:00",26,1,1890
15384,"2014-07-05 08:17:00",26,1,1890
15385,"2014-07-05 18:45:00",26,1,1890
15386,"2014-07-05 17:49:00",26,1,1890
15389,"2014-07-05 14:26:00",26,1,1890
15392,"2014-07-05 01:43:00",26,1,1890
15395,"2014-07-05 18:24:00",26,1,1890
15396,"2014-07-05 16:18:00",26,1,1890
15400,"2014-07-05 15:34:00",26,1,1890
15402,"2014-07-06 03:32:00",27,1,2113
15403,"2014-07-06 04:13:00",27,1,2113
15405,"2014-07-06 12:00:00",27,1,2113
15407,"2014-07-06 14:31:00",27,1,2113
15409,"2014-07-06 09:33:00",27,1,2113
15410,"2014-07-06 11:15:00",27,1,2113
15416,"2014-07-06 13:11:00",27,1,2113
15418,"2014-07-06 18:04:00",27,1,2113
15422,"2014-07-07 15:57:00",27,1,2113
15424,"2014-07-07 14:08:00",27,1,2113
15426,"2014-07-07 14:14:00",27,1,2113
15429,"2014-07-07 06:48:00",27,1,2113
15431,"2014-07-07 09:02:00",27,1,2113
15432,"2014-07-07 17:34:00",27,1,2113
15434,"2014-07-07 12:41:00",27,1,2113
15435,"2014-07-07 16:39:00",27,1,2113
15436,"2014-07-07 08:19:00",27,1,2113
15438,"2014-07-07 12:58:00",27,1,2113
15439,"2014-07-07 10:34:00",27,1,2113
15440,"2014-07-07 16:54:00",27,1,2113
15443,"2014-07-07 21:35:00",27,1,2113
15444,"2014-07-07 08:13:00",27,1,2113
15445,"2014-07-07 17:14:00",27,1,2113
15447,"2014-07-07 07:49:00",27,1,2113
15449,"2014-07-07 19:08:00",27,1,2113
15450,"2014-07-07 15:08:00",27,1,2113
15452,"2014-07-07 00:54:00",27,1,2113
15455,"2014-07-07 09:17:00",27,1,2113
15456,"2014-07-07 13:58:00",27,1,2113
15457,"2014-07-07 16:58:00",27,1,2113
15458,"2014-07-07 23:13:00",27,1,2113
15463,"2014-07-07 10:14:00",27,1,2113
15464,"2014-07-07 15:05:00",27,1,2113
15465,"2014-07-07 16:40:00",27,1,2113
15467,"2014-07-07 10:58:00",27,1,2113
15468,"2014-07-07 19:13:00",27,1,2113
15469,"2014-07-07 15:13:00",27,1,2113
15471,"2014-07-07 11:43:00",27,1,2113
15472,"2014-07-07 08:35:00",27,1,2113
15473,"2014-07-07 18:34:00",27,1,2113
15474,"2014-07-07 13:20:00",27,1,2113
15475,"2014-07-07 00:33:00",27,1,2113
15476,"2014-07-07 12:14:00",27,1,2113
15478,"2014-07-07 11:59:00",27,1,2113
15481,"2014-07-07 16:25:00",27,1,2113
15482,"2014-07-07 03:50:00",27,1,2113
15483,"2014-07-07 16:53:00",27,1,2113
15490,"2014-07-07 17:42:00",27,1,2113
15491,"2014-07-07 14:37:00",27,1,2113
15493,"2014-07-07 06:09:00",27,1,2113
15494,"2014-07-07 17:02:00",27,1,2113
15495,"2014-07-07 16:47:00",27,1,2113
15497,"2014-07-07 10:30:00",27,1,2113
15498,"2014-07-07 13:47:00",27,1,2113
15499,"2014-07-07 17:50:00",27,1,2113
15503,"2014-07-07 15:35:00",27,1,2113
15504,"2014-07-07 04:55:00",27,1,2113
15505,"2014-07-08 18:46:00",27,1,2113
15506,"2014-07-08 17:57:00",27,1,2113
15509,"2014-07-08 08:23:00",27,1,2113
15510,"2014-07-08 18:07:00",27,1,2113
15511,"2014-07-08 14:25:00",27,1,2113
15512,"2014-07-08 12:52:00",27,1,2113
15515,"2014-07-08 11:42:00",27,1,2113
15517,"2014-07-08 16:02:00",27,1,2113
15519,"2014-07-08 19:59:00",27,1,2113
15521,"2014-07-08 01:57:00",27,1,2113
15527,"2014-07-08 13:49:00",27,1,2113
15530,"2014-07-08 14:06:00",27,1,2113
15531,"2014-07-08 11:24:00",27,1,2113
15532,"2014-07-08 19:56:00",27,1,2113
15533,"2014-07-08 16:13:00",27,1,2113
15534,"2014-07-08 00:23:00",27,1,2113
15536,"2014-07-08 10:55:00",27,1,2113
15538,"2014-07-08 18:51:00",27,1,2113
15539,"2014-07-08 09:48:00",27,1,2113
15540,"2014-07-08 12:45:00",27,1,2113
15541,"2014-07-08 09:08:00",27,1,2113
15543,"2014-07-08 09:19:00",27,1,2113
15545,"2014-07-08 12:20:00",27,1,2113
15548,"2014-07-08 08:20:00",27,1,2113
15550,"2014-07-08 13:26:00",27,1,2113
15551,"2014-07-08 14:08:00",27,1,2113
15553,"2014-07-08 08:42:00",27,1,2113
15556,"2014-07-08 11:29:00",27,1,2113
15558,"2014-07-08 10:56:00",27,1,2113
15559,"2014-07-08 10:56:00",27,1,2113
15560,"2014-07-08 00:05:00",27,1,2113
15561,"2014-07-08 10:15:00",27,1,2113
15564,"2014-07-08 03:31:00",27,1,2113
15566,"2014-07-08 04:13:00",27,1,2113
15569,"2014-07-08 13:56:00",27,1,2113
15570,"2014-07-08 11:25:00",27,1,2113
15571,"2014-07-08 11:26:00",27,1,2113
15576,"2014-07-08 19:10:00",27,1,2113
15579,"2014-07-09 04:57:00",27,1,2113
15583,"2014-07-09 09:15:00",27,1,2113
15584,"2014-07-09 09:38:00",27,1,2113
15585,"2014-07-09 17:26:00",27,1,2113
15586,"2014-07-09 02:35:00",27,1,2113
15587,"2014-07-09 11:40:00",27,1,2113
15589,"2014-07-09 12:41:00",27,1,2113
15590,"2014-07-09 03:29:00",27,1,2113
15594,"2014-07-09 13:00:00",27,1,2113
15595,"2014-07-09 14:09:00",27,1,2113
15600,"2014-07-09 13:11:00",27,1,2113
15601,"2014-07-09 17:07:00",27,1,2113
15603,"2014-07-09 14:02:00",27,1,2113
15605,"2014-07-09 16:09:00",27,1,2113
15609,"2014-07-09 14:51:00",27,1,2113
15610,"2014-07-09 11:03:00",27,1,2113
15611,"2014-07-09 13:59:00",27,1,2113
15613,"2014-07-09 08:16:00",27,1,2113
15615,"2014-07-09 08:32:00",27,1,2113
15616,"2014-07-09 13:07:00",27,1,2113
15617,"2014-07-09 17:46:00",27,1,2113
15619,"2014-07-09 16:57:00",27,1,2113
15620,"2014-07-09 15:27:00",27,1,2113
15623,"2014-07-09 12:52:00",27,1,2113
15624,"2014-07-09 12:51:00",27,1,2113
15625,"2014-07-09 09:34:00",27,1,2113
15626,"2014-07-09 11:04:00",27,1,2113
15627,"2014-07-09 15:16:00",27,1,2113
15628,"2014-07-09 18:00:00",27,1,2113
15631,"2014-07-09 20:39:00",27,1,2113
15633,"2014-07-09 01:23:00",27,1,2113
15634,"2014-07-09 16:58:00",27,1,2113
15635,"2014-07-09 09:33:00",27,1,2113
15637,"2014-07-09 14:24:00",27,1,2113
15638,"2014-07-09 11:51:00",27,1,2113
15639,"2014-07-09 11:18:00",27,1,2113
15640,"2014-07-09 15:19:00",27,1,2113
15641,"2014-07-09 11:09:00",27,1,2113
15644,"2014-07-09 05:24:00",27,1,2113
15646,"2014-07-09 12:15:00",27,1,2113
15648,"2014-07-10 10:17:00",27,1,2113
15651,"2014-07-10 14:15:00",27,1,2113
15655,"2014-07-10 09:26:00",27,1,2113
15656,"2014-07-10 11:12:00",27,1,2113
15657,"2014-07-10 20:07:00",27,1,2113
15660,"2014-07-10 07:18:00",27,1,2113
15661,"2014-07-10 18:42:00",27,1,2113
15664,"2014-07-10 08:01:00",27,1,2113
15665,"2014-07-10 11:20:00",27,1,2113
15666,"2014-07-10 10:50:00",27,1,2113
15667,"2014-07-10 10:48:00",27,1,2113
15670,"2014-07-10 13:50:00",27,1,2113
15671,"2014-07-10 12:27:00",27,1,2113
15678,"2014-07-10 19:47:00",27,1,2113
15679,"2014-07-10 09:36:00",27,1,2113
15680,"2014-07-10 09:15:00",27,1,2113
15682,"2014-07-10 18:11:00",27,1,2113
15683,"2014-07-10 12:20:00",27,1,2113
15684,"2014-07-10 17:04:00",27,1,2113
15686,"2014-07-10 10:16:00",27,1,2113
15687,"2014-07-10 13:01:00",27,1,2113
15688,"2014-07-10 13:32:00",27,1,2113
15690,"2014-07-10 18:40:00",27,1,2113
15693,"2014-07-10 19:40:00",27,1,2113
15694,"2014-07-10 14:42:00",27,1,2113
15696,"2014-07-10 12:16:00",27,1,2113
15697,"2014-07-10 09:08:00",27,1,2113
15698,"2014-07-10 07:05:00",27,1,2113
15699,"2014-07-10 09:06:00",27,1,2113
15701,"2014-07-10 12:45:00",27,1,2113
15702,"2014-07-10 15:05:00",27,1,2113
15705,"2014-07-10 16:02:00",27,1,2113
15708,"2014-07-10 13:26:00",27,1,2113
15709,"2014-07-10 14:16:00",27,1,2113
15715,"2014-07-10 00:28:00",27,1,2113
15717,"2014-07-11 17:03:00",27,1,2113
15718,"2014-07-11 17:53:00",27,1,2113
15719,"2014-07-11 23:51:00",27,1,2113
15720,"2014-07-11 02:36:00",27,1,2113
15722,"2014-07-11 11:37:00",27,1,2113
15723,"2014-07-11 14:20:00",27,1,2113
15725,"2014-07-11 16:08:00",27,1,2113
15730,"2014-07-11 09:44:00",27,1,2113
15731,"2014-07-11 12:55:00",27,1,2113
15733,"2014-07-11 14:30:00",27,1,2113
15734,"2014-07-11 03:55:00",27,1,2113
15735,"2014-07-11 12:44:00",27,1,2113
15738,"2014-07-11 14:17:00",27,1,2113
15739,"2014-07-11 08:09:00",27,1,2113
15741,"2014-07-11 16:06:00",27,1,2113
15745,"2014-07-11 12:33:00",27,1,2113
15746,"2014-07-11 12:41:00",27,1,2113
15747,"2014-07-11 00:26:00",27,1,2113
15750,"2014-07-11 16:27:00",27,1,2113
15753,"2014-07-11 16:06:00",27,1,2113
15754,"2014-07-11 12:14:00",27,1,2113
15755,"2014-07-11 18:28:00",27,1,2113
15765,"2014-07-11 18:54:00",27,1,2113
15767,"2014-07-11 23:50:00",27,1,2113
15769,"2014-07-11 12:21:00",27,1,2113
15770,"2014-07-11 13:55:00",27,1,2113
15771,"2014-07-11 09:08:00",27,1,2113
15774,"2014-07-11 12:08:00",27,1,2113
15778,"2014-07-11 12:45:00",27,1,2113
15781,"2014-07-11 14:07:00",27,1,2113
15782,"2014-07-11 17:38:00",27,1,2113
15783,"2014-07-11 12:32:00",27,1,2113
15784,"2014-07-11 17:08:00",27,1,2113
15785,"2014-07-11 08:09:00",27,1,2113
15786,"2014-07-11 17:34:00",27,1,2113
15787,"2014-07-11 09:15:00",27,1,2113
15788,"2014-07-11 16:04:00",27,1,2113
15792,"2014-07-11 03:08:00",27,1,2113
15794,"2014-07-11 12:31:00",27,1,2113
15799,"2014-07-11 03:10:00",27,1,2113
15802,"2014-07-11 11:23:00",27,1,2113
15804,"2014-07-11 09:48:00",27,1,2113
15806,"2014-07-12 12:30:00",27,1,2113
15807,"2014-07-12 14:36:00",27,1,2113
15810,"2014-07-12 13:46:00",27,1,2113
15811,"2014-07-12 12:17:00",27,1,2113
15812,"2014-07-12 10:04:00",27,1,2113
15815,"2014-07-12 12:13:00",27,1,2113
15816,"2014-07-12 09:14:00",27,1,2113
15817,"2014-07-12 13:37:00",27,1,2113
15818,"2014-07-12 06:11:00",27,1,2113
15823,"2014-07-12 15:44:00",27,1,2113
15824,"2014-07-13 13:17:00",28,1,2329
15825,"2014-07-13 18:55:00",28,1,2329
15827,"2014-07-13 05:34:00",28,1,2329
15830,"2014-07-13 13:43:00",28,1,2329
15832,"2014-07-13 20:24:00",28,1,2329
15836,"2014-07-13 15:07:00",28,1,2329
15837,"2014-07-13 09:29:00",28,1,2329
15839,"2014-07-13 11:41:00",28,1,2329
15841,"2014-07-13 09:47:00",28,1,2329
15845,"2014-07-14 09:30:00",28,1,2329
15847,"2014-07-14 11:45:00",28,1,2329
15850,"2014-07-14 16:48:00",28,1,2329
15858,"2014-07-14 16:33:00",28,1,2329
15859,"2014-07-14 16:39:00",28,1,2329
15861,"2014-07-14 14:43:00",28,1,2329
15864,"2014-07-14 11:28:00",28,1,2329
15869,"2014-07-14 09:56:00",28,1,2329
15873,"2014-07-14 03:36:00",28,1,2329
15874,"2014-07-14 17:33:00",28,1,2329
15875,"2014-07-14 04:23:00",28,1,2329
15881,"2014-07-14 15:01:00",28,1,2329
15882,"2014-07-14 17:37:00",28,1,2329
15885,"2014-07-14 15:48:00",28,1,2329
15886,"2014-07-14 14:44:00",28,1,2329
15889,"2014-07-14 05:47:00",28,1,2329
15891,"2014-07-14 14:41:00",28,1,2329
15892,"2014-07-14 12:09:00",28,1,2329
15893,"2014-07-14 16:41:00",28,1,2329
15897,"2014-07-14 15:27:00",28,1,2329
15899,"2014-07-14 18:56:00",28,1,2329
15901,"2014-07-14 19:40:00",28,1,2329
15903,"2014-07-14 10:09:00",28,1,2329
15905,"2014-07-14 15:41:00",28,1,2329
15906,"2014-07-14 12:25:00",28,1,2329
15907,"2014-07-14 19:34:00",28,1,2329
15908,"2014-07-14 18:27:00",28,1,2329
15909,"2014-07-14 10:33:00",28,1,2329
15911,"2014-07-14 20:04:00",28,1,2329
15913,"2014-07-14 17:17:00",28,1,2329
15915,"2014-07-14 07:07:00",28,1,2329
15916,"2014-07-14 17:02:00",28,1,2329
15924,"2014-07-14 13:30:00",28,1,2329
15926,"2014-07-14 18:19:00",28,1,2329
15928,"2014-07-14 19:10:00",28,1,2329
15930,"2014-07-15 11:48:00",28,1,2329
15931,"2014-07-15 09:21:00",28,1,2329
15932,"2014-07-15 15:05:00",28,1,2329
15933,"2014-07-15 07:50:00",28,1,2329
15934,"2014-07-15 02:07:00",28,1,2329
15936,"2014-07-15 17:09:00",28,1,2329
15937,"2014-07-15 23:03:00",28,1,2329
15943,"2014-07-15 21:01:00",28,1,2329
15944,"2014-07-15 08:43:00",28,1,2329
15948,"2014-07-15 07:43:00",28,1,2329
15950,"2014-07-15 13:15:00",28,1,2329
15951,"2014-07-15 05:44:00",28,1,2329
15952,"2014-07-15 09:35:00",28,1,2329
15957,"2014-07-15 12:45:00",28,1,2329
15959,"2014-07-15 14:32:00",28,1,2329
15961,"2014-07-15 17:36:00",28,1,2329
15962,"2014-07-15 07:10:00",28,1,2329
15963,"2014-07-15 16:51:00",28,1,2329
15964,"2014-07-15 16:54:00",28,1,2329
15965,"2014-07-15 09:57:00",28,1,2329
15966,"2014-07-15 15:34:00",28,1,2329
15968,"2014-07-15 00:30:00",28,1,2329
15969,"2014-07-15 18:35:00",28,1,2329
15971,"2014-07-15 16:54:00",28,1,2329
15973,"2014-07-15 15:24:00",28,1,2329
15974,"2014-07-15 11:09:00",28,1,2329
15975,"2014-07-15 23:59:00",28,1,2329
15978,"2014-07-15 09:36:00",28,1,2329
15979,"2014-07-15 17:17:00",28,1,2329
15982,"2014-07-15 09:16:00",28,1,2329
15983,"2014-07-15 07:01:00",28,1,2329
15984,"2014-07-15 18:39:00",28,1,2329
15986,"2014-07-15 19:16:00",28,1,2329
15988,"2014-07-15 08:31:00",28,1,2329
15989,"2014-07-15 19:42:00",28,1,2329
15991,"2014-07-15 19:01:00",28,1,2329
15992,"2014-07-15 17:44:00",28,1,2329
15994,"2014-07-15 10:04:00",28,1,2329
15995,"2014-07-15 07:16:00",28,1,2329
15996,"2014-07-15 07:58:00",28,1,2329
15997,"2014-07-15 10:36:00",28,1,2329
15998,"2014-07-15 10:15:00",28,1,2329
15999,"2014-07-15 00:45:00",28,1,2329
16001,"2014-07-16 14:47:00",28,1,2329
16002,"2014-07-16 15:05:00",28,1,2329
16005,"2014-07-16 13:24:00",28,1,2329
16007,"2014-07-16 05:16:00",28,1,2329
16009,"2014-07-16 19:36:00",28,1,2329
16010,"2014-07-16 18:45:00",28,1,2329
16012,"2014-07-16 14:52:00",28,1,2329
16014,"2014-07-16 15:21:00",28,1,2329
16016,"2014-07-16 09:28:00",28,1,2329
16020,"2014-07-16 16:48:00",28,1,2329
16022,"2014-07-16 18:57:00",28,1,2329
16025,"2014-07-16 17:02:00",28,1,2329
16026,"2014-07-16 13:43:00",28,1,2329
16028,"2014-07-16 18:18:00",28,1,2329
16030,"2014-07-16 15:40:00",28,1,2329
16032,"2014-07-16 14:38:00",28,1,2329
16035,"2014-07-16 17:03:00",28,1,2329
16037,"2014-07-16 13:09:00",28,1,2329
16039,"2014-07-16 14:32:00",28,1,2329
16041,"2014-07-16 02:20:00",28,1,2329
16042,"2014-07-16 12:42:00",28,1,2329
16043,"2014-07-16 14:23:00",28,1,2329
16044,"2014-07-16 16:20:00",28,1,2329
16045,"2014-07-16 13:04:00",28,1,2329
16048,"2014-07-16 02:01:00",28,1,2329
16049,"2014-07-16 17:30:00",28,1,2329
16051,"2014-07-16 05:25:00",28,1,2329
16052,"2014-07-16 17:05:00",28,1,2329
16053,"2014-07-16 19:56:00",28,1,2329
16054,"2014-07-16 13:50:00",28,1,2329
16055,"2014-07-16 13:50:00",28,1,2329
16059,"2014-07-16 17:41:00",28,1,2329
16060,"2014-07-16 19:09:00",28,1,2329
16062,"2014-07-16 08:04:00",28,1,2329
16063,"2014-07-16 13:25:00",28,1,2329
16064,"2014-07-16 10:05:00",28,1,2329
16065,"2014-07-16 23:55:00",28,1,2329
16068,"2014-07-16 18:04:00",28,1,2329
16069,"2014-07-16 12:48:00",28,1,2329
16070,"2014-07-16 17:19:00",28,1,2329
16071,"2014-07-16 10:10:00",28,1,2329
16074,"2014-07-16 09:26:00",28,1,2329
16076,"2014-07-16 17:06:00",28,1,2329
16077,"2014-07-16 18:00:00",28,1,2329
16080,"2014-07-16 07:06:00",28,1,2329
16082,"2014-07-16 16:50:00",28,1,2329
16083,"2014-07-16 21:16:00",28,1,2329
16085,"2014-07-16 17:51:00",28,1,2329
16087,"2014-07-16 06:31:00",28,1,2329
16088,"2014-07-16 08:25:00",28,1,2329
16089,"2014-07-16 19:59:00",28,1,2329
16092,"2014-07-16 09:26:00",28,1,2329
16093,"2014-07-17 05:51:00",28,1,2329
16094,"2014-07-17 14:49:00",28,1,2329
16095,"2014-07-17 08:27:00",28,1,2329
16102,"2014-07-17 15:10:00",28,1,2329
16103,"2014-07-17 16:28:00",28,1,2329
16104,"2014-07-17 11:45:00",28,1,2329
16106,"2014-07-17 07:34:00",28,1,2329
16110,"2014-07-17 12:24:00",28,1,2329
16113,"2014-07-17 05:59:00",28,1,2329
16118,"2014-07-17 10:39:00",28,1,2329
16119,"2014-07-17 16:07:00",28,1,2329
16120,"2014-07-17 15:12:00",28,1,2329
16122,"2014-07-17 16:43:00",28,1,2329
16125,"2014-07-17 19:57:00",28,1,2329
16127,"2014-07-17 03:35:00",28,1,2329
16128,"2014-07-17 17:34:00",28,1,2329
16132,"2014-07-17 08:17:00",28,1,2329
16133,"2014-07-17 14:45:00",28,1,2329
16136,"2014-07-17 08:35:00",28,1,2329
16137,"2014-07-17 11:14:00",28,1,2329
16138,"2014-07-17 08:08:00",28,1,2329
16140,"2014-07-17 13:53:00",28,1,2329
16143,"2014-07-17 10:47:00",28,1,2329
16145,"2014-07-17 23:13:00",28,1,2329
16146,"2014-07-17 12:56:00",28,1,2329
16147,"2014-07-17 16:10:00",28,1,2329
16153,"2014-07-17 13:12:00",28,1,2329
16157,"2014-07-18 19:11:00",28,1,2329
16159,"2014-07-18 03:54:00",28,1,2329
16160,"2014-07-18 17:42:00",28,1,2329
16165,"2014-07-18 10:49:00",28,1,2329
16167,"2014-07-18 08:07:00",28,1,2329
16168,"2014-07-18 07:05:00",28,1,2329
16169,"2014-07-18 10:45:00",28,1,2329
16171,"2014-07-18 17:19:00",28,1,2329
16172,"2014-07-18 15:53:00",28,1,2329
16174,"2014-07-18 20:55:00",28,1,2329
16176,"2014-07-18 14:02:00",28,1,2329
16177,"2014-07-18 11:35:00",28,1,2329
16178,"2014-07-18 16:45:00",28,1,2329
16180,"2014-07-18 17:46:00",28,1,2329
16182,"2014-07-18 02:17:00",28,1,2329
16183,"2014-07-18 17:20:00",28,1,2329
16185,"2014-07-18 14:25:00",28,1,2329
16186,"2014-07-18 14:47:00",28,1,2329
16187,"2014-07-18 19:17:00",28,1,2329
16189,"2014-07-18 10:02:00",28,1,2329
16191,"2014-07-18 08:36:00",28,1,2329
16194,"2014-07-18 11:02:00",28,1,2329
16195,"2014-07-18 10:56:00",28,1,2329
16197,"2014-07-18 17:37:00",28,1,2329
16200,"2014-07-18 07:45:00",28,1,2329
16202,"2014-07-18 05:39:00",28,1,2329
16203,"2014-07-18 11:12:00",28,1,2329
16204,"2014-07-18 09:07:00",28,1,2329
16205,"2014-07-18 12:17:00",28,1,2329
16206,"2014-07-18 17:52:00",28,1,2329
16210,"2014-07-18 16:05:00",28,1,2329
16212,"2014-07-18 11:26:00",28,1,2329
16213,"2014-07-18 09:36:00",28,1,2329
16216,"2014-07-18 15:37:00",28,1,2329
16218,"2014-07-18 06:48:00",28,1,2329
16219,"2014-07-18 14:05:00",28,1,2329
16220,"2014-07-18 18:27:00",28,1,2329
16222,"2014-07-18 16:38:00",28,1,2329
16226,"2014-07-18 03:31:00",28,1,2329
16228,"2014-07-18 14:15:00",28,1,2329
16230,"2014-07-19 15:45:00",28,1,2329
16233,"2014-07-19 15:27:00",28,1,2329
16236,"2014-07-19 14:57:00",28,1,2329
16240,"2014-07-19 14:27:00",28,1,2329
16241,"2014-07-19 15:45:00",28,1,2329
16242,"2014-07-19 15:43:00",28,1,2329
16244,"2014-07-19 10:05:00",28,1,2329
16247,"2014-07-19 18:55:00",28,1,2329
16250,"2014-07-19 05:25:00",28,1,2329
16253,"2014-07-20 13:25:00",29,1,2551
16254,"2014-07-20 11:35:00",29,1,2551
16255,"2014-07-20 16:25:00",29,1,2551
16259,"2014-07-20 12:25:00",29,1,2551
16261,"2014-07-20 09:23:00",29,1,2551
16262,"2014-07-20 11:11:00",29,1,2551
16264,"2014-07-20 15:59:00",29,1,2551
16265,"2014-07-20 13:16:00",29,1,2551
16268,"2014-07-20 17:34:00",29,1,2551
16273,"2014-07-21 10:18:00",29,1,2551
16274,"2014-07-21 16:29:00",29,1,2551
16276,"2014-07-21 13:55:00",29,1,2551
16277,"2014-07-21 17:22:00",29,1,2551
16279,"2014-07-21 10:33:00",29,1,2551
16282,"2014-07-21 07:42:00",29,1,2551
16289,"2014-07-21 21:59:00",29,1,2551
16291,"2014-07-21 15:28:00",29,1,2551
16292,"2014-07-21 14:29:00",29,1,2551
16293,"2014-07-21 09:01:00",29,1,2551
16295,"2014-07-21 22:28:00",29,1,2551
16300,"2014-07-21 01:51:00",29,1,2551
16301,"2014-07-21 12:06:00",29,1,2551
16302,"2014-07-21 10:52:00",29,1,2551
16303,"2014-07-21 02:41:00",29,1,2551
16304,"2014-07-21 01:52:00",29,1,2551
16306,"2014-07-21 10:55:00",29,1,2551
16310,"2014-07-21 17:05:00",29,1,2551
16312,"2014-07-21 18:44:00",29,1,2551
16314,"2014-07-21 12:31:00",29,1,2551
16317,"2014-07-21 18:18:00",29,1,2551
16318,"2014-07-21 11:19:00",29,1,2551
